artifact_id,region_id,block_id,block_row,block_col,longitude,latitude,month,product_id,eligible_land_cell_days,valid_cell_days,detected_cell_days,native_rate_per_1000,support_fraction,observation_status,comparison_status,investigation_priority
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c065,43,65,95.38765,26.375,2023-03,myd14a1_061_aqua,3100,2296,1,0.4355,0.740645,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c066,43,66,95.48066,26.375,2023-03,myd14a1_061_aqua,3100,2391,10,4.1824,0.77129,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c067,43,67,95.57368,26.375,2023-03,myd14a1_061_aqua,3100,2440,28,11.4754,0.787097,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c068,43,68,95.66669,26.375,2023-03,myd14a1_061_aqua,3100,2480,0,0.0,0.8,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c069,43,69,95.75971,26.375,2023-03,myd14a1_061_aqua,3100,2330,0,0.0,0.751613,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c070,43,70,95.85272,26.375,2023-03,myd14a1_061_aqua,3100,2288,0,0.0,0.738065,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c071,43,71,95.94574,26.375,2023-03,myd14a1_061_aqua,2914,2333,0,0.0,0.800618,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c072,43,72,96.03876,26.375,2023-03,myd14a1_061_aqua,403,330,0,0.0,0.818859,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c040,44,40,92.99528,26.29167,2023-03,myd14a1_061_aqua,1395,1122,2,1.7825,0.804301,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c041,44,41,93.08823,26.29167,2023-03,myd14a1_061_aqua,3100,2548,8,3.1397,0.821935,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c042,44,42,93.18118,26.29167,2023-03,myd14a1_061_aqua,3100,2693,0,0.0,0.86871,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c043,44,43,93.27413,26.29167,2023-03,myd14a1_061_aqua,3100,2587,0,0.0,0.834516,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c044,44,44,93.36708,26.29167,2023-03,myd14a1_061_aqua,3100,2505,0,0.0,0.808065,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c045,44,45,93.46003,26.29167,2023-03,myd14a1_061_aqua,3100,2524,0,0.0,0.814194,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c046,44,46,93.55297,26.29167,2023-03,myd14a1_061_aqua,3100,2523,0,0.0,0.813871,available,calibration_not_released,unavailable
