latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-3.86971,122.39184,308.97,0.57,0.43,2026-09-17,1705,N,nominal,2.0NRT,292.37,1.72,N
-1.73589,130.06099,304.4,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,292.84,0.66,N
-3.87056,122.39692,309.26,0.56,0.43,2026-09-17,1705,N,nominal,2.0NRT,293.15,1.72,N
-3.87141,122.40202,318.3,0.56,0.43,2026-09-17,1705,N,nominal,2.0NRT,292.92,2.83,N
-0.6202,123.05056,310.6,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,292.82,2.17,N
-3.87226,122.40711,304.31,0.56,0.43,2026-09-17,1705,N,nominal,2.0NRT,291.62,2.83,N
-3.90259,122.41781,314.72,0.56,0.43,2026-09-17,1705,N,nominal,2.0NRT,293.19,2.04,N
-1.73761,130.04898,305.13,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,293.27,0.62,N
-3.90343,122.42289,305.79,0.56,0.43,2026-09-17,1705,N,nominal,2.0NRT,291.51,2.04,N
-3.87592,122.23123,301.88,0.39,0.44,2026-09-17,1705,N,nominal,2.0NRT,287.14,0.51,N
-1.74058,130.0681,306.39,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,293.29,2.11,N
-2.67483,114.90408,311.51,0.62,0.71,2026-09-17,1705,N,nominal,2.0NRT,279.21,3.92,N
-2.6758,114.90979,298.17,0.62,0.71,2026-09-17,1705,N,nominal,2.0NRT,278.11,2.93,N
-2.10758,132.43246,306.86,0.38,0.44,2026-09-17,1707,N,nominal,2.0NRT,290.49,1.13,N
-2.68146,114.90289,303.35,0.62,0.71,2026-09-17,1705,N,nominal,2.0NRT,279.13,3.92,N
-2.68243,114.90862,299.24,0.62,0.71,2026-09-17,1705,N,nominal,2.0NRT,279.8,2.93,N
-2.10811,132.43596,312.99,0.38,0.44,2026-09-17,1707,N,nominal,2.0NRT,290.97,2.62,N
-3.50609,119.55887,304.18,0.58,0.52,2026-09-17,1705,N,nominal,2.0NRT,288.97,2.06,N
-3.47122,119.48196,304.2,0.59,0.53,2026-09-17,1705,N,nominal,2.0NRT,289.21,1.17,N
-2.1116,132.43185,305.7,0.38,0.44,2026-09-17,1707,N,nominal,2.0NRT,290.34,1.13,N
-3.50985,119.5617,303.69,0.58,0.52,2026-09-17,1705,N,nominal,2.0NRT,289.26,1.01,N
-2.66181,114.28562,301.61,0.68,0.74,2026-09-17,1705,N,nominal,2.0NRT,284.93,1.58,N
-2.11668,132.43819,304.36,0.39,0.44,2026-09-17,1707,N,nominal,2.0NRT,290.51,1.4,N
-2.66289,114.29192,299.84,0.68,0.74,2026-09-17,1705,N,nominal,2.0NRT,284.76,1.58,N
-2.55726,113.37226,298.91,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,283.03,3.52,N
-2.11932,132.45551,304.8,0.39,0.44,2026-09-17,1707,N,nominal,2.0NRT,289.31,0.98,N
-2.56451,113.3709,301.05,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,283.33,2.74,N
-2.1588,132.71457,309.86,0.4,0.44,2026-09-17,1707,N,nominal,2.0NRT,288.32,1.54,N
-2.56575,113.37826,300.93,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,283.45,1.23,N
-2.57175,113.36946,299.98,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,283.21,2.74,N
-2.11964,132.43063,312.21,0.38,0.44,2026-09-17,1707,N,nominal,2.0NRT,291.09,1.73,N
-2.57299,113.37687,298.99,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,282.86,1.23,N
-3.98079,121.78906,301.51,0.41,0.45,2026-09-17,1705,N,nominal,2.0NRT,289.02,1.09,N
-2.12017,132.4341,308.99,0.38,0.44,2026-09-17,1707,N,nominal,2.0NRT,290.33,1.4,N
-3.98491,121.78838,299.9,0.41,0.45,2026-09-17,1705,N,nominal,2.0NRT,288.3,1.09,N
-2.12365,132.42999,308.8,0.38,0.44,2026-09-17,1707,N,nominal,2.0NRT,289.29,1.75,N
-2.54106,113.36219,298.52,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,281.79,1.9,N
-2.55817,113.37434,299.76,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,282.87,2.37,N
-2.12689,132.39758,303.67,0.38,0.43,2026-09-17,1707,N,nominal,2.0NRT,290.02,1.31,N
-3.63422,119.60295,311.01,0.58,0.52,2026-09-17,1705,N,nominal,2.0NRT,289.46,2.22,N
-2.56542,113.373,303.11,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,283.34,2.31,N
-2.13009,132.41838,310.29,0.38,0.43,2026-09-17,1707,N,nominal,2.0NRT,290.44,1.28,N
-3.63894,119.60157,312.16,0.58,0.52,2026-09-17,1705,N,nominal,2.0NRT,289.7,3.07,N
-2.57266,113.37163,303.42,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,282.94,2.31,N
-1.75779,129.99448,322.09,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,294.58,2.29,N
-2.76428,114.01622,309.24,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,282.19,8.58,N
-1.75839,129.99829,306.42,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,294.12,1.05,N
-2.7654,114.0228,312.51,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,284.64,5.9,N
-2.76254,114.0158,298.85,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.44,3.15,N
-1.75898,130.00209,309.53,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,294.24,1.05,N
-2.7637,114.02236,306.44,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,284.4,3.15,N
-2.1341,132.41777,304.07,0.38,0.43,2026-09-17,1707,N,nominal,2.0NRT,287.04,1.28,N
-2.76952,114.01456,298.11,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,276.84,3.2,N
-2.13464,132.42122,302.39,0.38,0.44,2026-09-17,1707,N,nominal,2.0NRT,287.35,1.28,N
-2.77067,114.02113,313.9,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,282.48,3.2,N
-1.76128,129.9939,310.15,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,293.29,1.04,N
-4.19505,122.29764,304.9,0.57,0.43,2026-09-17,1705,N,nominal,2.0NRT,289.69,1.13,N
-1.76188,129.99771,317.98,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,294.35,1.33,N
-2.87286,114.2804,298.24,0.68,0.74,2026-09-17,1705,N,nominal,2.0NRT,281.12,3.08,N
-1.76247,130.00151,307.78,0.43,0.38,2026-09-17,1707,N,nominal,2.0NRT,293.5,1.33,N
-2.97092,113.9868,341.6,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,282.53,4.93,N
-2.14587,132.44072,306.76,0.39,0.44,2026-09-17,1707,N,nominal,2.0NRT,288.3,1.32,N
-2.97202,113.99326,318.47,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.87,4.93,N
-2.14989,132.44009,300.2,0.39,0.44,2026-09-17,1707,N,nominal,2.0NRT,287.11,0.92,N
-2.96102,113.8863,309.01,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,277.13,4.5,N
-2.16122,132.38084,328.2,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,289.79,4.62,N
-2.15477,132.33958,305.98,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,292.19,1.6,N
-2.96216,113.89301,301.2,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,275.87,3.32,N
-2.18518,132.35074,311.71,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,292.35,1.8,N
-2.97788,113.98552,306.09,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.19,4.93,N
-2.18918,132.35013,309.33,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,291.82,1.8,N
-2.97898,113.99202,309.04,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.63,4.93,N
-2.19954,132.338,305.72,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,291.74,1.51,N
-2.99365,114.03623,308.79,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,282.37,5.6,N
-1.44895,127.58791,310.3,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,292.69,1.34,N
-3.0017,114.04147,332.39,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.17,5.6,N
-2.18591,132.34828,315.04,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,292.74,3.23,N
-3.0006,114.03497,315.67,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.7,5.6,N
-3.00864,114.0402,310.31,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.04,5.29,N
-2.19069,132.35284,305.72,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,291.75,1.81,N
-3.24108,115.38449,320.03,0.56,0.69,2026-09-17,1705,N,nominal,2.0NRT,285.22,4.47,N
-1.45614,127.59032,303.56,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,291.76,0.77,N
-2.95008,114.00011,303.52,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,282.04,4.17,N
-2.1947,132.35225,306.25,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,291.61,2.33,N
-2.96984,113.99,327.51,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.73,4.24,N
-2.19713,132.34129,311.36,0.57,0.43,2026-09-17,1707,N,nominal,2.0NRT,292.34,1.92,N
-2.96869,113.98351,308.19,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.84,6.75,N
-1.45581,127.43837,329.95,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,293.45,2.03,N
-2.97098,113.99643,303.37,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,277.87,4.24,N
-2.97681,113.98878,325.14,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.41,5.16,N
-1.45859,127.43439,320.76,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,291.18,4.4,N
-2.95932,113.88989,307.99,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.47,5.29,N
-1.45914,127.43786,330.1,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,293.54,4.53,N
-2.97565,113.98223,309.23,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.1,6.63,N
-1.87374,129.77345,307.05,0.42,0.38,2026-09-17,1707,N,nominal,2.0NRT,293.85,2.98,N
-2.97794,113.99519,308.2,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.65,5.16,N
-2.99986,114.03817,340.7,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.99,7.81,N
-0.78908,122.83946,305.97,0.39,0.44,2026-09-17,1707,N,nominal,2.0NRT,292.78,1.39,N
-3.00681,114.03693,319.62,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,282.55,7.81,N
-3.24159,115.38023,313.2,0.56,0.69,2026-09-17,1705,N,nominal,2.0NRT,286.47,5.64,N
-0.78761,122.80348,306.47,0.39,0.44,2026-09-17,1707,N,nominal,2.0NRT,293.2,2.13,N
-3.24245,115.38519,309.68,0.56,0.69,2026-09-17,1705,N,nominal,2.0NRT,283.46,2.84,N
-3.02296,114.04741,302.45,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,275.57,2.6,N
-0.80016,122.80395,307.07,0.39,0.44,2026-09-17,1707,N,nominal,2.0NRT,291.26,1.02,N
-3.99856,119.72974,302.67,0.56,0.51,2026-09-17,1705,N,nominal,2.0NRT,289.63,0.72,N
-1.56277,127.42864,307.74,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,293.53,1.31,N
-3.03363,113.98516,337.01,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.23,29.31,N
-3.03476,113.99171,367,0.7,0.75,2026-09-17,1705,N,high,2.0NRT,282.1,8.24,N
-1.56609,127.42813,302.41,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,291.7,1.3,N
-3.03589,113.99824,300.72,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.74,8.24,N
-1.56996,127.43106,320.1,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,295.03,1.3,N
-3.04172,113.99046,307.48,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.89,8.24,N
-3.04285,113.99697,309.57,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.56,8.24,N
-1.56941,127.42761,302.57,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,291.65,1.3,N
-3.04397,114.00348,306.33,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,277.93,3.19,N
-1.57328,127.43054,301,0.38,0.36,2026-09-17,1707,N,nominal,2.0NRT,289.76,0.56,N
-3.0451,114.01001,307.51,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.95,3.19,N
-3.03626,113.9172,322.71,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.91,6.8,N
-0.83382,122.67602,306.26,0.4,0.44,2026-09-17,1707,N,nominal,2.0NRT,292.23,1.45,N
-3.03512,113.91061,302.07,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.64,6.8,N
-3.04326,113.91599,335.44,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.08,6.8,N
-3.04439,113.92258,332.69,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.15,11.11,N
-2.54068,133.23726,307.53,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,291.81,0.92,N
-3.05025,113.91474,335.26,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.89,10.63,N
-3.05138,113.92134,337.15,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.93,6,N
-2.69288,133.33971,313.04,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,289.43,1.66,N
-3.05251,113.9279,303.08,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.43,6,N
-2.66969,133.04398,314.25,0.43,0.46,2026-09-17,1707,N,nominal,2.0NRT,291.32,1.73,N
-3.05836,113.92007,333.36,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.77,6,N
-3.05724,113.91348,306.03,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.65,10.63,N
-2.75058,133.31393,310.02,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,291.28,0.98,N
-3.05948,113.92657,314.67,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.98,6,N
-2.75739,133.32936,306.57,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,291.55,1.36,N
-3.06059,113.93306,301.44,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.64,2.4,N
-2.75918,133.31262,306.87,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,291.2,1.29,N
-2.95962,113.30067,303.57,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,280.63,4.23,N
-2.8593,133.95468,305.06,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.2,2.71,N
-3.06645,113.92523,308.24,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.76,5.73,N
-2.99912,134.79201,334.59,0.57,0.52,2026-09-17,1707,N,nominal,2.0NRT,290.99,6.39,N
-3.06756,113.93176,312.17,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.06,4.64,N
-2.774,133.32288,308.58,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,291.49,1.14,N
-3.08265,113.93588,322.23,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.98,5.81,N
-2.8728,133.95264,306.66,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,290.5,2.69,N
-3.08378,113.9425,300.02,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,277,2.61,N
-3.00276,134.75266,345.41,0.56,0.52,2026-09-17,1707,N,nominal,2.0NRT,291.96,9.12,N
-3.10036,114.04012,298.04,0.69,0.75,2026-09-17,1705,N,nominal,2.0NRT,277.48,2.15,N
-3.00753,134.75192,334.35,0.56,0.52,2026-09-17,1707,N,nominal,2.0NRT,290.2,9.12,N
-3.08964,113.93471,304.78,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.43,5.81,N
-2.77567,133.32326,308.05,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,291.2,1.39,N
-3.09076,113.94129,311.88,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.18,2.61,N
-2.9989,134.7948,331.49,0.57,0.52,2026-09-17,1707,N,nominal,2.0NRT,291.38,4.09,N
-2.77573,133.29424,305.82,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,291.5,1.27,N
-3.10619,114.03237,303.12,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,274.3,2.15,N
-2.99814,134.78972,314.22,0.57,0.52,2026-09-17,1707,N,nominal,2.0NRT,290.69,4.09,N
-3.10729,114.03886,311.4,0.69,0.75,2026-09-17,1705,N,nominal,2.0NRT,277.72,2.15,N
-3.00207,134.75034,321.79,0.56,0.52,2026-09-17,1707,N,nominal,2.0NRT,291.09,4.84,N
-3.09324,113.91346,309.35,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,282.24,3.77,N
-3.0028,134.75528,323.63,0.56,0.52,2026-09-17,1707,N,nominal,2.0NRT,290.98,4.84,N
-3.09773,113.94001,306.99,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.27,1.55,N
-3.00684,134.74963,324.27,0.56,0.52,2026-09-17,1707,N,nominal,2.0NRT,290.18,4.84,N
-3.10023,113.9122,311.68,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.12,3.77,N
-3.00754,134.75432,329.95,0.56,0.52,2026-09-17,1707,N,nominal,2.0NRT,290.08,4.84,N
-2.88591,133.93964,303.11,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.41,1.32,N
-3.10134,113.91881,314.46,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.55,3.77,N
-2.88662,133.94434,303.4,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.26,1.32,N
-3.04103,113.91778,338.97,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.44,8.09,N
-2.88907,133.93001,323.87,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.58,2.75,N
-2.88843,133.92575,311.47,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,290.68,4.22,N
-3.04221,113.92436,325.04,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.63,8.09,N
-2.88977,133.93468,307.42,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.69,2.75,N
-3.03985,113.91119,303.12,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.78,10.2,N
-2.89046,133.93927,312.36,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.63,2.3,N
-3.04802,113.91658,334.03,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.68,8.09,N
-2.78998,133.21423,312.77,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,288.97,1.87,N
-3.0492,113.92315,327.16,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.19,8.09,N
-2.89746,133.92468,313.84,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.51,4.02,N
-3.05501,113.91535,327.01,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.4,10.75,N
-1.00693,121.87243,315.36,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,289.83,3.72,N
-2.90563,133.91786,310.32,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.58,2.81,N
-3.05618,113.92192,343.74,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.96,10.75,N
-2.90635,133.92262,304.33,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.47,2.81,N
-3.05734,113.92843,308.17,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.85,3.99,N
-2.90931,133.91177,324.61,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.65,7.31,N
-3.06431,113.92712,317.95,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.08,3.99,N
-2.91003,133.9165,339.2,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.9,2.81,N
-3.06547,113.93362,311.52,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.31,3.99,N
-2.80524,133.22824,309.23,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,289.01,1.9,N
-2.96069,113.30299,303.31,0.78,0.78,2026-09-17,1705,N,nominal,2.0NRT,281.39,4.71,N
-3.08059,113.93775,317.66,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.72,5.72,N
-2.9157,133.95389,306.38,0.5,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.5,1.85,N
-3.0876,113.93666,314.38,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.81,3.96,N
-2.91628,133.95775,313.64,0.5,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.85,1.85,N
-3.08876,113.94324,306.79,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,277.45,3.96,N
-2.91687,133.96155,308.55,0.5,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.04,1.81,N
-3.10477,114.03405,307.01,0.69,0.75,2026-09-17,1705,N,nominal,2.0NRT,273.95,5.77,N
-2.8089,133.22351,306.42,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,288.95,1.36,N
-3.10591,114.04051,311.28,0.69,0.75,2026-09-17,1705,N,nominal,2.0NRT,277.74,4.37,N
-2.80951,133.22752,304.25,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,289.43,1.29,N
-3.09573,113.942,310,0.7,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.7,3.96,N
-2.91443,133.91522,311.78,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.02,3.8,N
-3.09805,113.91422,316.03,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.65,10.35,N
-2.92566,133.98904,304.44,0.5,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.44,2,N
-2.91886,133.91414,331.61,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.59,3.8,N
-3.09921,113.92087,311.38,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.69,9.24,N
-1.02393,121.86832,315.12,0.45,0.47,2026-09-17,1707,N,nominal,2.0NRT,290.46,3.85,N
-2.92403,133.91785,304.5,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.4,2.42,N
-4.1167,119.82187,311.05,0.55,0.51,2026-09-17,1705,N,nominal,2.0NRT,289.51,2.2,N
-2.92843,133.91656,322.81,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.17,2.42,N
-4.41572,121.60227,303.86,0.41,0.45,2026-09-17,1705,N,nominal,2.0NRT,290.4,1.62,N
-2.81499,133.17775,314.83,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,288.47,2.52,N
-3.10504,113.91299,332.77,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.92,10.35,N
-2.82417,133.23738,304.52,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,291.17,1.43,N
-2.92922,133.92171,304.56,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.02,2.18,N
-3.10619,113.91959,329.07,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,282.72,9.24,N
-2.82597,133.22067,304.32,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,289.83,0.75,N
-3.11317,113.91833,336.38,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,281.55,8.93,N
-2.93294,133.916,300.82,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,290.04,1.8,N
-3.1051,113.87212,302.31,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,278.85,5.44,N
-2.93546,133.93239,304.04,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.58,1.56,N
-3.10625,113.87871,304.48,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.24,6.77,N
-2.93619,133.93716,314.21,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.85,1.56,N
-2.94063,133.9361,303.67,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.33,1.56,N
-3.11202,113.91174,316.32,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,279.87,12.82,N
-2.94346,133.92458,321.43,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,291.86,2.45,N
-3.11432,113.92491,303.23,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,280.28,8.93,N
-1.04659,121.89997,304.98,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,287.52,1.93,N
-3.11793,113.86293,310.37,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,275.81,2.51,N
-2.94274,133.91986,302.4,0.49,0.49,2026-09-17,1707,N,nominal,2.0NRT,290.35,2.45,N
-3.11909,113.86955,305.03,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,270.66,2.51,N
-1.08407,122.10878,299.34,0.43,0.46,2026-09-17,1707,N,nominal,2.0NRT,285.51,1.14,N
-3.1542,114.07166,310.95,0.69,0.74,2026-09-17,1705,N,nominal,2.0NRT,280.83,3.21,N
-1.08483,122.1136,318.61,0.43,0.46,2026-09-17,1707,N,nominal,2.0NRT,286.29,2.07,N
-2.84429,133.22585,325.56,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,291.66,2.69,N
-1.08903,122.11275,305.92,0.43,0.46,2026-09-17,1707,N,nominal,2.0NRT,285.96,0.97,N
-3.16112,114.0704,314.21,0.69,0.74,2026-09-17,1705,N,nominal,2.0NRT,280.28,3.21,N
-2.84121,133.20601,311.78,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,290.18,1.76,N
-3.1807,113.89243,329.57,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,276.19,6.8,N
-2.84795,133.22116,326.51,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,291.93,2.69,N
-2.84733,133.21721,307.2,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,290.93,2.36,N
-3.18182,113.89903,302.83,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,274.53,6.8,N
-2.84856,133.22511,315.05,0.44,0.46,2026-09-17,1707,N,nominal,2.0NRT,290.36,2.69,N
-3.18768,113.89116,329.92,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,275.35,6.8,N
-2.85096,133.10521,302.41,0.43,0.46,2026-09-17,1707,N,nominal,2.0NRT,287.25,0.4,N
-3.1888,113.89775,342.41,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,276.05,6.8,N
-2.7847,132.63516,307.54,0.4,0.45,2026-09-17,1707,N,nominal,2.0NRT,293.22,2.48,N
-2.78713,132.62343,306.27,0.4,0.45,2026-09-17,1707,N,nominal,2.0NRT,293.64,1.27,N
-3.19578,113.89645,303.89,0.71,0.75,2026-09-17,1705,N,nominal,2.0NRT,275.69,4.14,N
-2.7877,132.62718,315.72,0.4,0.45,2026-09-17,1707,N,nominal,2.0NRT,293.84,1.27,N
-4.51788,121.69305,303.79,0.41,0.45,2026-09-17,1705,N,nominal,2.0NRT,290.24,0.98,N
