artifact_id,region_id,block_id,block_row,block_col,longitude,latitude,month,product_id,eligible_land_cell_days,valid_cell_days,detected_cell_days,native_rate_per_1000,support_fraction,observation_status,comparison_status,investigation_priority
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c048,81,48,91.44127,23.20833,2023-03,myd14a1_061_aqua,961,887,0,0.0,0.922997,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c049,81,49,91.53195,23.20833,2023-03,myd14a1_061_aqua,1240,1167,0,0.0,0.941129,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c050,81,50,91.62262,23.20833,2023-03,myd14a1_061_aqua,1240,1037,0,0.0,0.83629,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c051,81,51,91.71329,23.20833,2023-03,myd14a1_061_aqua,1240,1093,0,0.0,0.881452,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c052,81,52,91.80396,23.20833,2023-03,myd14a1_061_aqua,1240,1100,0,0.0,0.887097,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c053,81,53,91.89463,23.20833,2023-03,myd14a1_061_aqua,1240,1088,0,0.0,0.877419,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c054,81,54,91.9853,23.20833,2023-03,myd14a1_061_aqua,1240,1112,0,0.0,0.896774,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c055,81,55,92.07597,23.20833,2023-03,myd14a1_061_aqua,1240,1118,5,4.4723,0.901613,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c056,81,56,92.16664,23.20833,2023-03,myd14a1_061_aqua,1240,1120,6,5.3571,0.903226,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c057,81,57,92.25731,23.20833,2023-03,myd14a1_061_aqua,1240,1147,0,0.0,0.925,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c058,81,58,92.34798,23.20833,2023-03,myd14a1_061_aqua,1240,1146,23,20.0698,0.924194,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c059,81,59,92.43865,23.20833,2023-03,myd14a1_061_aqua,1240,1121,30,26.7618,0.904032,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c060,81,60,92.52932,23.20833,2023-03,myd14a1_061_aqua,1240,1155,9,7.7922,0.931452,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c061,81,61,92.61999,23.20833,2023-03,myd14a1_061_aqua,1240,1151,18,15.6386,0.928226,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r081_c062,81,62,92.71066,23.20833,2023-03,myd14a1_061_aqua,713,666,0,0.0,0.934081,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c048,82,48,91.38438,23.125,2023-03,myd14a1_061_aqua,992,847,0,0.0,0.853831,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c049,82,49,91.475,23.125,2023-03,myd14a1_061_aqua,3100,2761,0,0.0,0.890645,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c050,82,50,91.56561,23.125,2023-03,myd14a1_061_aqua,3100,2644,3,1.1346,0.852903,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c051,82,51,91.65622,23.125,2023-03,myd14a1_061_aqua,3100,2651,0,0.0,0.855161,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c052,82,52,91.74684,23.125,2023-03,myd14a1_061_aqua,3100,2662,0,0.0,0.85871,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c053,82,53,91.83745,23.125,2023-03,myd14a1_061_aqua,3100,2712,2,0.7375,0.874839,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c054,82,54,91.92807,23.125,2023-03,myd14a1_061_aqua,3100,2767,0,0.0,0.892581,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c055,82,55,92.01868,23.125,2023-03,myd14a1_061_aqua,3100,2800,0,0.0,0.903226,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c056,82,56,92.10929,23.125,2023-03,myd14a1_061_aqua,3100,2849,1,0.351,0.919032,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c057,82,57,92.19991,23.125,2023-03,myd14a1_061_aqua,2617,2365,7,2.9598,0.903707,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c058,82,58,92.29052,23.125,2023-03,myd14a1_061_aqua,3039,2681,7,2.611,0.882198,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c059,82,59,92.38114,23.125,2023-03,myd14a1_061_aqua,3100,2744,59,21.5015,0.885161,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c060,82,60,92.47175,23.125,2023-03,myd14a1_061_aqua,3100,2824,19,6.728,0.910968,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c061,82,61,92.56237,23.125,2023-03,myd14a1_061_aqua,3100,2855,32,11.2084,0.920968,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c062,82,62,92.65298,23.125,2023-03,myd14a1_061_aqua,2883,2680,2,0.7463,0.929587,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r082_c063,82,63,92.74359,23.125,2023-03,myd14a1_061_aqua,279,261,3,11.4943,0.935484,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c049,83,49,91.41831,23.04167,2023-03,myd14a1_061_aqua,2170,1841,0,0.0,0.848387,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c050,83,50,91.50887,23.04167,2023-03,myd14a1_061_aqua,3100,2696,0,0.0,0.869677,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c051,83,51,91.59943,23.04167,2023-03,myd14a1_061_aqua,3100,2761,0,0.0,0.890645,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c052,83,52,91.68998,23.04167,2023-03,myd14a1_061_aqua,3100,2718,0,0.0,0.876774,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c053,83,53,91.78054,23.04167,2023-03,myd14a1_061_aqua,3100,2660,1,0.3759,0.858065,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c054,83,54,91.8711,23.04167,2023-03,myd14a1_061_aqua,3100,2664,0,0.0,0.859355,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c055,83,55,91.96166,23.04167,2023-03,myd14a1_061_aqua,3100,2733,6,2.1954,0.881613,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c056,83,56,92.05222,23.04167,2023-03,myd14a1_061_aqua,3100,2745,0,0.0,0.885484,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c057,83,57,92.14277,23.04167,2023-03,myd14a1_061_aqua,3082,2684,0,0.0,0.870863,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c058,83,58,92.23333,23.04167,2023-03,myd14a1_061_aqua,1674,1467,0,0.0,0.876344,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c059,83,59,92.32389,23.04167,2023-03,myd14a1_061_aqua,3074,2717,6,2.2083,0.883865,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c060,83,60,92.41445,23.04167,2023-03,myd14a1_061_aqua,3100,2875,38,13.2174,0.927419,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c061,83,61,92.50501,23.04167,2023-03,myd14a1_061_aqua,3100,2826,89,31.4933,0.911613,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c062,83,62,92.59556,23.04167,2023-03,myd14a1_061_aqua,3100,2884,53,18.3773,0.930323,available,calibration_not_released,unavailable
